UserId,Gender,AgeSept2018,IsAdvantaged
17550,1,6,1
17551,2,8,1
17576,1,9,0
17585,1,7,1
5981,2,14,1
9634,2,9,0
9657,1,9,1
9674,2,8,1
9705,1,7,0
9706,2,9,0
9728,2,6,0
9735,1,7,1
9739,1,8,0
9740,2,7,1
9759,1,9,0
12412,2,7,0
9782,2,7,1
9792,1,7,1
9806,2,8,0
9818,1,7,0
9831,2,7,0
9843,1,6,1
9868,2,9,0
9870,2,8,1
9888,2,9,1
9904,1,7,0
12457,1,7,1
12473,2,7,1
12478,2,7,0
12487,2,7,0
12536,1,7,0
4721,1,7,1
16569,1,14,1
16581,2,14,1
16592,1,14,1
16595,1,14,1
86,1,14,1
118,2,15,1
135,2,15,1
137,2,15,1
521,1,15,1
529,1,15,1
549,2,15,1
11389,1,14,1
14598,1,10,0
14606,2,10,1
14661,2,8,0
14677,1,8,1
16309,2,8,1
14760,1,8,0
14809,1,7,1
14813,1,7,1
14824,1,8,0
14842,2,7,1
14851,2,8,0
14863,2,10,1
14877,2,8,1
14878,1,10,0
14885,1,8,1
14894,1,10,1
7075,2,15,1
17577,2,15,1
7120,2,15,1
13562,2,12,1
243,1,14,1
10417,2,14,1
10421,2,13,1
10443,2,12,1
10447,2,13,0
10484,2,13,0
10533,1,14,0
454,2,14,1
458,2,14,1
10606,2,12,1
522,2,13,1
10631,1,13,1
10639,1,12,0
10655,2,14,1
10657,2,13,1
10679,1,14,1
10688,2,14,1
701,2,14,1
10737,2,12,0
864,2,13,0
872,1,14,0
899,1,13,1
10818,1,13,1
945,1,14,1
10851,1,14,1
1016,2,13,1
1022,2,14,0
1059,2,13,1
10918,1,14,0
1120,1,12,1
10935,1,14,1
10955,1,14,1
1204,1,12,0
10971,2,13,0
10985,2,13,1
11009,1,12,0
11020,2,14,1
11021,2,14,0
11034,2,14,1
1356,1,13,1
1416,1,13,1
1459,1,14,0
11087,2,13,0
11122,2,12,1
1632,1,14,1
11151,2,14,0
2108,2,12,0
1338,1,14,0
11187,2,14,0
1880,1,14,0
1886,1,13,0
1951,1,14,1
1957,1,14,0
1982,1,12,1
2080,1,14,0
11350,1,13,1
2137,1,12,0
16041,1,14,0
16053,1,14,1
16091,1,14,1
2714,1,14,1
16279,2,14,1
2849,2,14,1
2860,2,14,1
3034,2,14,1
3298,2,14,1
474,1,14,1
3737,2,14,1
6480,2,14,1
6547,2,14,1
6550,1,14,1
6627,2,14,1
6643,1,14,1
6688,2,14,1
6771,1,14,1
6798,1,14,1
6800,2,14,1
6811,1,14,1
6834,1,14,1
6905,2,14,1
6937,2,14,1
6979,2,14,1
7133,1,14,1
7746,1,14,1
7762,1,14,1
7805,1,15,1
7900,2,14,1
4059,2,14,1
8127,1,14,1
8183,1,14,1
8193,1,14,1
8247,2,14,1
10504,1,15,0
8822,1,14,0
10378,2,14,1
13037,1,14,1
13060,2,14,1
16047,1,12,0
16061,2,12,1
16068,1,12,0
16073,1,12,0
16276,1,12,1
16306,1,12,1
15517,2,14,1
17277,1,12,0
17415,2,14,0
17512,2,12,1
17619,1,13,1
17623,1,12,1
17649,2,12,1
17650,1,12,1
17655,2,12,0
4809,1,14,1
4835,2,14,1
4850,2,14,1
4858,2,14,1
4960,2,14,1
4977,2,14,1
4601,2,14,1
5094,2,14,1
5125,2,14,1
5207,2,14,0
8979,2,14,0
6435,1,14,1
6440,1,12,1
6455,2,14,1
6469,2,13,1
6483,2,14,1
6485,2,12,1
6510,1,12,1
6511,1,13,1
6529,2,12,1
6543,1,12,1
6553,1,13,0
6570,1,13,1
6619,1,14,1
6630,2,14,0
6644,2,12,1
6654,1,13,1
6657,1,14,1
6665,1,12,1
6684,1,14,0
6706,1,13,1
6707,2,14,1
6726,2,14,1
6739,2,13,1
6751,1,13,1
6754,2,13,1
6765,1,13,1
6806,1,14,1
6847,1,14,1
6851,1,12,1
6871,2,13,1
6881,1,13,1
871,1,12,1
6892,1,13,1
6908,2,12,1
6925,1,13,1
6928,1,13,1
6946,2,12,1
6949,2,13,1
6956,1,12,1
7013,1,12,1
7025,2,14,1
7039,2,14,1
7050,2,12,1
7065,2,13,1
7093,1,13,1
7122,1,12,1
1556,1,12,0
1564,2,12,0
7165,2,13,1
7201,1,13,1
11241,2,14,1
1885,2,13,1
7259,1,12,1
7261,2,12,1
7267,2,13,0
7411,2,14,1
7783,2,14,1
7885,2,14,0
8097,1,14,1
8140,2,14,1
6917,1,13,0
6938,2,13,1
960,1,13,1
6977,2,13,1
6983,2,12,1
7034,2,14,1
7068,2,12,1
7095,2,14,1
7105,2,13,1
7117,2,12,0
7137,1,13,1
10228,2,13,1
7247,2,13,0
7265,2,12,1
7269,1,13,1
7614,1,14,1
7906,2,14,1
8666,2,14,1
8704,2,14,1
8707,2,13,0
8735,1,13,0
8743,1,13,0
8755,2,14,1
8765,1,14,1
8803,1,13,1
8807,1,13,0
8851,2,12,1
8860,1,14,0
8869,1,14,1
8893,2,14,1
8965,2,13,1
10259,1,14,1
10266,1,14,1
10383,2,13,1
10398,2,13,1
10435,2,13,1
1365,1,14,1
1872,2,14,1
635,1,14,1
4151,2,14,1
4590,2,13,1
4639,1,13,1
8235,2,14,1
8295,2,14,0
8248,2,14,1
8603,2,14,1
8894,1,14,0
8924,1,14,1
8930,1,14,1
8958,1,14,0
8996,1,14,0
9018,1,14,0
9077,1,14,0
9216,1,14,1
13839,1,14,1
13998,1,14,1
14142,2,14,1
14253,1,14,1
14264,2,14,1
14307,1,14,1
14334,1,14,1
16884,1,15,0
2474,1,14,1
2534,1,14,0
2627,1,14,1
2716,1,14,1
2728,1,14,1
2748,1,14,0
2760,1,14,1
2846,1,14,1
2926,1,14,1
4780,1,15,1
7540,2,14,0
5184,1,14,0
5237,2,14,1
5265,1,14,1
7656,2,14,0
7667,2,13,1
7689,2,14,0
7693,1,14,1
7711,2,14,1
7718,1,14,1
7743,1,14,1
7760,1,14,1
7792,2,14,1
6144,1,14,1
7971,2,14,1
8004,2,14,1
8017,2,14,1
9931,1,14,1
1268,1,14,1
10063,2,14,1
10107,1,14,1
10156,1,14,1
10255,2,14,1
10275,1,14,1
10295,1,14,1
10309,1,14,1
10372,2,14,1
7057,1,14,1
1612,1,14,1
11969,1,14,1
8009,1,14,1
12010,1,14,1
12074,1,14,1
12087,1,14,0
6456,1,14,1
12298,1,14,1
12301,1,14,1
12313,1,14,1
12327,1,14,1
16986,1,14,1
3998,2,14,1
14111,2,14,1
14311,1,14,1
68,2,14,1
98,2,14,1
100,2,14,1
139,1,14,1
166,2,14,1
240,1,14,1
475,2,14,1
1243,2,15,1
1576,1,14,1
3049,2,14,1
3085,2,14,1
3265,1,14,1
3354,2,14,1
3378,1,14,1
2948,2,14,1
3517,2,15,1
6159,2,14,1
6202,1,14,1
6224,1,14,1
9024,1,8,1
5180,2,14,1
5319,1,14,1
9051,1,14,1
5523,1,14,1
5896,1,14,0
6136,2,14,1
6317,2,14,0
6601,1,14,1
13132,1,14,1
554,1,14,1
15387,2,14,1
13453,2,14,1
14125,2,13,1
14165,2,14,1
14206,2,14,0
14254,2,14,1
14312,1,14,1
14370,2,13,1
14525,1,14,1
16521,2,7,0
722,2,14,1
727,1,14,1
1352,1,13,1
1357,1,14,1
1366,2,13,0
1390,1,14,0
1408,2,15,1
1448,1,15,1
1453,1,13,1
1474,1,14,0
1614,2,14,1
1622,1,14,1
1661,1,12,1
14503,2,14,1
495,2,14,1
1858,1,14,1
1869,1,14,0
1897,1,14,1
1925,1,14,0
1931,2,14,0
1939,2,14,1
1943,2,14,1
2014,2,15,0
2037,1,14,1
2050,1,14,0
2552,2,14,1
2828,1,14,1
3167,1,14,1
4432,2,14,1
4487,2,13,1
4506,1,15,1
4521,2,15,1
8702,1,14,1
4614,1,14,1
4638,2,14,1
4672,1,15,1
4675,1,14,1
4684,1,15,1
4687,1,14,1
4749,2,14,1
4776,2,14,1
4779,1,14,1
4790,1,13,1
4454,2,13,1
5294,1,14,1
5304,1,13,1
5336,2,14,0
5338,1,14,1
5379,2,13,1
5413,1,13,1
12315,1,15,1
5513,1,14,1
6113,2,14,1
6131,1,15,1
6137,1,14,1
6210,2,14,0
6257,2,14,1
4854,1,14,1
8138,1,14,1
394,2,14,1
450,2,14,0
531,2,14,1
541,1,14,1
586,1,14,0
602,2,14,1
632,2,14,1
9619,1,14,1
9639,2,14,1
9699,2,14,1
9724,1,14,1
9733,1,14,1
9779,2,14,1
9794,2,14,1
9821,1,14,1
13179,2,14,0
13289,2,14,1
13422,2,14,1
13431,1,14,1
13500,2,14,1
13524,1,14,0
13550,1,14,0
13684,2,14,1
13705,2,14,1
14037,2,14,1
14836,2,14,1
15373,2,13,1
15384,1,15,1
15404,1,13,1
7685,1,15,1
15572,1,13,1
15619,2,13,1
8179,1,13,1
15654,2,14,1
15726,2,14,1
8580,1,13,1
8763,1,14,1
15871,1,13,1
15942,2,12,1
15990,2,12,1
16005,1,12,1
16022,1,14,1
16973,1,12,1
16985,1,12,0
17005,1,14,1
17019,1,12,1
9,1,14,1
17067,2,14,0
17072,2,13,1
17094,2,12,0
17096,2,12,1
17109,1,12,1
17114,1,13,1
146,2,12,1
17138,2,14,1
17139,2,12,0
17144,1,13,1
233,2,14,1
246,1,12,0
17161,2,14,1
296,2,12,1
17187,2,13,1
17197,1,12,1
17204,2,13,0
17211,1,13,1
17218,2,14,1
17236,2,13,1
17243,2,13,0
17254,2,12,1
547,1,14,1
17269,2,13,1
17286,2,14,1
17293,1,13,1
618,1,14,1
17327,1,14,1
17336,1,13,1
662,1,14,1
789,1,14,1
876,1,14,1
887,1,14,1
916,1,14,1
1036,1,14,1
1349,1,14,1
1457,2,12,1
1531,1,14,1
1611,1,14,0
1681,2,12,1
1773,2,14,1
2686,2,14,1
2250,1,14,1
2269,2,14,1
2304,2,14,1
2334,1,14,1
2363,1,14,1
2494,2,14,1
2620,2,14,1
2633,1,15,1
1878,1,14,1
2856,2,14,1
4128,2,14,1
4216,1,14,1
3157,1,15,1
4251,1,15,1
4282,2,15,1
4366,1,15,1
4462,2,14,1
4475,2,14,1
4478,1,14,1
4522,2,15,1
4582,2,14,1
4642,2,14,0
4664,1,15,1
4674,1,14,1
4719,1,14,1
4772,1,14,1
1371,2,15,0
4904,2,14,1
1606,2,15,1
11660,1,14,1
5167,1,14,1
8128,2,15,1
7290,2,15,1
7464,2,15,0
6375,1,15,1
7681,1,15,1
7784,2,7,1
2497,2,7,1
7819,1,7,1
7831,1,7,1
7833,2,9,1
7856,1,10,1
7867,1,7,1
7897,1,7,1
8063,2,10,1
8129,1,8,1
8315,2,14,1
10209,2,15,1
8553,1,14,1
8665,2,15,1
8712,2,14,1
8752,1,14,1
10490,1,14,1
10496,1,7,1
14907,2,14,0
14911,2,14,1
15009,1,14,0
15019,1,14,1
15023,1,14,1
15030,2,14,0
15033,1,14,1
15044,2,14,1
15102,1,14,1
15425,1,14,1
8277,1,14,1
8284,1,14,1
16612,2,14,1
16702,2,14,0
16718,2,14,1
16909,1,13,1
6112,2,9,1
492,1,14,1
498,1,14,1
3145,2,11,1
4626,2,11,1
7876,1,13,1
8437,1,13,1
3555,1,12,1
3611,2,12,1
3656,2,12,1
3671,2,12,1
3686,1,14,1
8593,1,6,1
8611,1,8,1
4412,1,8,1
6291,1,6,1
11689,1,13,1
9008,1,12,1
11763,1,13,1
11807,1,13,1
12002,1,13,1
12032,1,15,1
12047,1,14,1
12107,1,12,1
12127,1,12,1
12137,1,15,1
12196,1,14,1
12364,1,13,1
12370,1,13,1
12381,1,15,1
12388,1,12,1
12397,1,15,1
12408,1,14,0
15825,2,14,1
16196,2,7,0
16202,1,6,1
599,1,7,1
2199,1,13,0
2221,1,14,1
2243,2,13,0
2265,2,13,0
2270,2,13,0
2283,1,15,0
2316,1,13,0
2323,2,13,0
2364,1,13,1
2373,1,14,1
2388,2,14,1
2394,2,14,1
2401,1,13,1
2407,1,13,1
2423,2,14,1
2495,1,14,0
2504,2,13,1
2517,2,14,1
2530,1,13,1
2541,2,14,1
2549,2,13,0
2559,2,13,0
2562,2,13,1
2642,2,14,1
2687,2,14,1
2704,2,13,1
2709,2,13,1
2740,2,14,1
2787,2,14,1
17569,1,14,1
9230,1,11,1
5926,1,11,1
3575,1,11,1
14580,2,11,0
470,1,11,1
584,2,11,1
5651,2,11,0
14838,1,11,0
3195,1,11,0
5863,2,11,1
5872,1,11,1
5887,1,11,1
5908,1,11,0
14156,1,9,1
14171,1,9,1
14172,2,9,1
14212,2,9,1
14213,1,9,1
14223,2,9,1
14224,1,9,1
14239,1,9,1
14246,2,9,1
14255,1,9,1
14266,1,9,1
14279,2,11,1
16543,1,13,1
16557,1,13,1
302,2,14,0
303,2,14,1
683,1,11,1
686,1,11,1
728,2,11,1
729,2,11,1
1065,1,13,1
3355,2,13,0
13175,1,11,1
5282,2,13,0
6472,1,13,1
6582,1,14,1
12384,2,14,1
12399,1,13,0
12417,2,13,1
12539,1,11,1
14535,1,11,1
12550,2,11,1
12551,2,11,1
12571,2,11,1
14625,2,11,1
12580,2,11,1
12598,1,11,1
12599,1,11,1
12613,1,11,1
14841,2,11,1
12629,2,11,1
12630,2,11,1
12645,2,11,1
12646,1,11,1
12658,1,11,1
12660,1,11,1
12662,1,11,0
12677,2,11,1
12691,2,11,0
12692,2,11,0
12701,1,11,0
12705,1,11,0
12717,1,11,1
12738,2,11,1
14963,2,11,1
14997,1,11,1
15010,1,11,1
15027,2,11,1
8596,1,11,0
8613,2,11,1
8614,1,11,0
8662,1,11,0
8663,2,11,1
15164,1,11,1
8694,2,11,1
8716,1,11,1
8722,2,11,1
15196,1,11,0
15197,1,11,0
8778,2,11,1
15215,2,11,0
8811,1,11,0
15232,1,11,0
8841,1,11,1
15247,2,11,1
15264,2,11,1
15269,2,11,0
8898,2,11,0
8908,2,11,0
15296,1,11,0
8940,2,11,1
15495,2,11,1
9335,1,11,1
16029,2,14,1
15587,1,11,1
16613,2,14,1
4868,1,11,1
4888,1,11,1
4887,1,11,1
4918,1,11,1
4920,1,11,1
4937,1,11,1
13610,1,11,1
4954,1,11,1
4968,1,11,1
4986,1,11,1
4987,1,11,1
15388,1,11,1
5037,1,11,1
14089,1,11,1
5086,1,11,1
5898,1,13,1
9014,2,13,1
9025,1,13,1
9031,1,13,0
9039,1,13,0
12829,2,15,1
13765,1,10,1
13780,2,7,1
13798,2,8,1
13812,2,7,1
13815,2,8,1
13829,1,10,0
2138,2,9,1
13848,2,8,1
13862,2,8,0
13864,2,6,1
13877,2,6,1
13894,1,7,1
13895,2,8,1
13909,1,6,1
13926,1,7,1
13943,1,10,1
13944,2,7,1
13958,1,6,1
13961,1,6,1
13962,1,8,1
13976,1,9,1
13993,1,7,1
14011,1,8,1
14025,1,8,1
2758,2,8,0
14043,2,7,1
2824,2,10,1
14062,2,8,1
2927,1,6,1
16028,2,14,0
16961,2,14,1
16962,2,14,1
1168,1,13,1
1560,1,15,1
2236,2,14,1
2928,1,7,1
2929,1,10,0
2946,1,7,0
5947,1,9,0
3003,2,7,1
3025,2,6,1
3035,1,6,1
3046,2,7,1
3051,2,10,1
3050,2,10,1
3082,1,8,0
6067,1,9,0
6089,2,6,1
3100,2,10,1
3113,2,8,1
3131,1,10,0
6140,2,6,1
3144,2,7,1
3158,2,7,1
3161,2,7,1
3175,2,10,1
3194,2,9,1
3203,2,6,1
3204,2,10,0
3205,1,7,0
3217,1,10,1
3235,2,9,1
3240,2,8,1
3262,2,7,1
3278,1,6,1
3287,2,9,1
3290,1,8,1
3302,1,6,1
3317,1,7,1
3318,1,8,1
3335,1,8,1
3350,2,8,1
3368,1,8,1
6719,2,8,1
6770,1,8,1
6815,1,7,1
875,2,6,1
3468,1,7,1
3484,2,9,1
7041,2,9,0
4174,1,13,1
4179,1,13,1
4661,2,13,1
8322,2,15,0
8408,2,14,1
13531,2,15,1
13570,2,14,1
13603,1,15,0
13640,2,14,1
13654,1,14,1
10545,2,14,1
15502,1,11,1
15503,1,11,1
15521,1,11,1
2425,2,11,1
2442,1,11,1
15552,2,11,1
15598,1,12,1
15599,2,12,1
15620,1,12,1
15617,1,12,1
15630,2,12,1
15631,2,12,1
15653,2,12,1
4560,1,12,1
15680,1,11,1
15681,2,11,1
15684,1,11,1
15698,2,11,1
15715,2,11,1
6508,1,12,1
15790,1,12,1
15808,1,12,0
15826,2,12,1
12426,1,11,1
15879,2,11,1
15880,2,11,1
15934,1,11,1
12906,2,11,1
15948,2,11,0
15949,1,11,1
15963,1,12,0
15964,1,12,1
15980,2,12,1
15988,1,12,1
957,1,15,1
1119,2,15,0
6095,2,12,0
5856,1,13,1
5891,1,13,1
5905,1,13,0
5911,2,13,1
5916,1,13,1
6298,1,14,1
6307,2,14,0
6345,1,14,0
6357,1,14,0
11039,2,13,0
12919,2,14,1
12963,2,13,1
12971,2,13,1
13015,2,11,1
13063,2,11,0
13090,2,11,1
13173,2,14,1
1670,1,14,1
776,1,14,0
3110,2,14,1
3676,2,7,1
3694,1,9,1
3695,1,9,1
3727,1,7,1
3763,2,8,1
3776,2,7,1
3777,1,7,1
3780,2,7,1
3794,2,9,1
3812,2,9,1
3813,2,9,1
3827,2,10,1
3844,2,7,1
3851,2,7,1
3878,2,9,1
3892,2,10,1
3910,2,8,1
3929,1,7,1
3940,1,9,1
3950,2,8,1
3957,1,8,1
3964,2,10,1
3965,2,9,1
3982,1,10,1
4021,2,9,1
4022,1,9,1
4035,1,7,1
4046,2,9,1
4049,1,10,1
4050,2,10,1
4068,1,10,1
4072,1,9,1
4085,2,10,1
4086,1,7,1
4103,2,10,1
4104,1,7,1
4113,1,10,1
4289,2,14,1
9101,1,11,0
9273,2,11,1
10713,1,14,1
10763,2,14,0
9451,2,11,0
10860,2,12,1
9840,2,13,0
9911,1,14,0
10960,1,11,1
10042,1,13,1
17876,1,14,1
10125,2,15,1
11018,2,11,1
10263,2,14,1
11042,1,12,1
10392,2,12,1
1862,2,11,1
11145,2,11,1
11160,2,14,1
11178,1,13,1
14893,2,15,1
11195,1,11,1
11246,1,11,1
11260,2,14,1
11330,2,14,1
11342,2,12,0
11356,1,12,1
11408,1,13,1
11423,1,13,1
12292,1,11,1
12350,2,15,1
918,2,14,1
2144,1,11,0
16935,1,14,0
17449,1,12,1
17457,1,12,1
17480,2,12,0
1037,1,14,1
1076,1,15,1
1294,1,14,1
1426,1,14,1
3616,1,13,1
1884,2,13,1
1949,2,13,1
2029,2,14,1
2164,2,14,1
2171,1,13,1
2267,1,13,1
2285,2,13,1
2429,1,13,1
2506,2,13,1
2661,2,13,1
3352,2,14,1
6333,1,14,1
6872,2,12,0
6882,2,13,1
6943,1,13,1
6960,2,13,1
7006,1,14,1
7014,2,14,0
7076,2,14,1
7077,2,14,0
7080,1,14,0
7110,2,14,0
7121,2,14,1
12297,1,14,1
7285,1,12,1
7316,2,12,1
7326,1,11,0
7340,1,11,1
7362,2,11,0
7383,2,12,1
7393,2,13,1
13545,1,11,1
7512,1,11,1
7530,2,11,1
7549,1,11,1
7547,1,11,0
13665,1,11,0
13667,2,11,0
7582,2,14,0
7594,1,11,0
15049,2,11,1
7634,2,12,1
7630,2,12,0
7644,1,12,1
7648,2,12,1
7660,1,12,1
14095,1,12,0
51,2,12,1
17640,1,12,0
12385,2,14,1
12446,2,13,1
12453,2,11,0
12454,1,12,1
12499,2,12,0
3487,2,12,1
3489,1,12,1
12581,1,12,1
3506,2,11,1
3524,1,14,1
3525,1,12,1
3543,1,11,0
3557,1,12,1
3571,2,12,0
3586,2,12,1
3600,1,12,1
3613,1,12,1
3615,1,14,1
3625,2,12,1
3627,2,11,0
3638,2,12,1
3640,1,12,1
3655,1,12,1
3657,1,11,1
3672,1,12,1
3674,1,11,1
12291,2,13,1
3706,1,11,1
12730,2,13,1
12763,2,14,1
3738,1,12,1
13478,2,11,0
13481,2,11,1
3787,2,12,1
3789,1,12,1
13514,2,11,1
13585,1,11,1
3837,1,12,0
3839,1,12,1
3856,2,11,1
13730,2,11,1
3890,2,11,1
3902,1,12,1
3906,1,12,1
4751,1,14,1
4175,2,12,1
4177,1,12,0
2814,1,9,1
8846,1,7,1
8900,2,7,1
8917,2,7,1
8944,1,7,1
8982,2,7,1
10181,1,11,0
12312,1,12,0
2450,1,11,0
12731,1,11,0
14327,2,8,1
14336,1,9,1
14345,1,8,1
14916,1,12,0
14948,2,12,1
14980,1,12,0
15463,2,12,1
4826,2,12,1
15249,2,11,1
15612,2,12,1
15313,2,11,1
15402,2,12,1
15468,2,11,1
15477,2,11,1
16232,2,11,1
16255,2,13,1
16293,2,12,1
15573,2,11,1
15586,2,11,1
15606,2,12,1
15623,2,12,1
15624,2,12,1
16561,2,13,1
16590,2,13,1
15765,2,11,1
16971,2,11,1
15828,2,12,1
15885,2,12,1
15892,2,12,1
15904,2,11,1
15956,2,12,1
15957,2,12,1
15974,2,11,1
16558,1,14,1
16563,2,13,1
16626,1,14,1
16644,1,14,1
16709,1,14,0
6714,2,14,1
16879,2,14,0
4426,2,13,1
4430,2,13,1
4534,2,13,1
4540,2,13,1
4547,1,13,1
4593,2,14,1
4599,2,13,1
4705,1,14,1
4712,1,13,1
6054,1,13,1
6063,1,15,0
6064,1,15,1
6103,1,15,1
6248,1,15,1
8947,2,14,1
13093,2,9,1
13435,2,13,1
13446,2,12,1
13460,2,13,1
13467,1,15,1
13493,1,13,0
13498,2,9,1
13547,2,10,0
13556,2,12,1
13623,1,9,1
13683,2,13,1
8961,1,13,1
14108,1,13,1
14121,1,10,1
14149,1,12,1
14187,1,13,1
14209,2,14,0
16435,1,12,1
16450,1,12,1
16484,1,12,1
16499,1,12,1
16643,1,13,1
16659,2,12,0
16667,1,12,1
16934,1,11,1
561,2,13,1
563,2,13,1
565,2,13,1
4244,1,15,0
4374,2,12,1
4583,2,15,1
4660,1,12,1
12461,1,14,1
13662,1,11,0
13663,1,13,0
14302,2,11,0
14310,2,11,1
14333,2,11,1
14479,2,11,0
14514,2,11,1
14903,1,13,0
17411,2,8,1
778,1,10,1
1389,2,12,1
8990,2,12,1
11384,1,14,1
6414,2,14,1
13644,1,12,0
16114,2,11,1
16137,1,11,1
16142,1,11,1
16156,2,11,1
16168,2,11,0
16177,2,11,1
16184,1,11,1
16189,2,11,1
16211,2,11,1
16217,2,11,0
16223,1,11,1
16239,1,11,1
16246,1,11,1
16253,2,11,1
16263,2,11,0
16272,2,11,1
16308,1,11,1
16311,2,11,1
16329,1,11,0
16340,1,11,0
16359,2,11,1
17374,1,14,1
1240,1,12,1
1594,1,12,1
1972,1,14,1
1978,1,13,1
2018,2,13,1
2032,1,12,1
2038,2,13,1
2047,1,13,1
2062,2,10,1
2067,2,13,1
2079,1,10,1
2091,1,10,1
2092,1,12,1
2115,1,13,1
2156,1,14,0
2168,2,14,1
2190,1,13,1
2195,1,10,1
2200,2,10,1
2222,2,12,1
2230,1,12,1
2272,1,13,1
2273,2,14,1
2287,2,14,1
2319,2,14,1
2416,2,10,1
2453,1,12,1
2591,1,10,1
2636,1,14,0
2708,2,14,1
2741,2,13,1
2749,2,12,1
2857,2,13,0
4990,1,11,1
4992,2,12,1
3044,1,14,1
89,2,12,1
4422,2,14,0
903,2,14,1
5103,1,13,0
1893,2,14,1
1905,2,12,1
5166,1,12,1
5182,1,12,1
5204,2,13,1
5211,2,13,1
5213,1,14,0
5242,2,12,1
5268,2,12,1
5271,1,13,1
5295,2,12,1
5307,2,12,1
4769,2,12,1
5323,1,12,0
5333,2,14,1
5335,1,11,1
5337,1,14,0
4592,1,14,1
5366,2,14,1
4641,2,13,1
5383,2,13,1
5415,1,11,1
5417,1,11,1
4758,1,12,1
5432,2,11,1
5447,1,13,0
5449,1,14,0
5470,2,12,1
5465,2,13,1
5479,2,14,0
5481,2,13,0
5496,1,11,0
5498,2,11,1
5512,1,14,1
8285,1,13,1
5526,2,14,1
5528,2,14,1
5530,1,13,1
5558,2,11,1
5560,1,11,0
5574,2,14,0
5591,2,12,1
5593,1,14,1
5608,1,14,1
5610,1,13,1
5625,2,13,1
5627,2,14,1
5640,2,12,0
5644,1,14,1
5657,2,13,1
5672,2,13,1
5674,1,14,1
5689,2,11,1
5858,1,11,1
5704,2,11,0
5706,1,11,1
5721,2,12,1
5723,1,12,1
5748,1,13,1
5934,2,12,1
5764,2,14,1
5772,2,12,1
5789,1,13,1
5783,1,12,1
5798,1,14,1
5800,1,12,1
5812,2,13,1
5814,2,12,0
5829,1,11,1
6001,1,11,1
5850,1,13,1
7940,1,10,1
7957,2,10,0
7987,1,10,1
2551,1,10,1
8053,2,10,1
8070,2,10,0
8087,2,10,1
500,2,10,1
8102,2,10,1
8117,2,10,1
10276,2,11,1
10289,1,12,0
10315,2,11,0
10316,1,13,1
10325,1,13,1
10333,2,14,0
10342,2,13,0
10350,1,11,0
10352,1,11,0
10368,2,11,1
10377,1,11,0
10379,1,12,1
10388,2,14,1
10408,1,11,0
8845,2,13,1
10454,1,11,0
10485,2,13,0
10487,1,12,0
10502,1,11,0
10515,2,12,1
6273,2,11,1
10534,2,12,1
10550,1,11,0
10575,1,11,1
16051,2,11,1
10609,2,13,0
16127,2,13,0
10693,2,11,1
10725,2,13,0
10778,2,11,0
10809,1,11,1
16355,2,11,0
10839,2,11,0
10856,1,11,0
16554,2,12,1
16576,2,12,0
10924,1,12,1
16582,1,14,1
10939,1,12,1
10941,1,12,1
10958,2,12,0
10973,1,13,1
16700,1,13,0
11024,1,12,0
11043,2,12,0
16882,2,11,0
11081,2,11,1
11107,1,14,1
17028,1,13,0
17275,1,13,0
11190,1,13,0
11209,1,11,1
11262,2,13,1
11284,2,13,1
11285,2,13,0
11321,2,12,0
11343,2,12,1
204,1,12,1
11387,1,11,1
11407,1,13,0
11404,1,11,0
11438,2,12,0
17,2,11,1
12175,2,12,1
12207,1,14,1
12205,2,12,1
12234,2,14,1
15015,1,10,1
16907,2,10,1
16964,2,10,1
5472,1,13,1
13065,2,13,1
1021,1,10,1
1053,2,11,1
1055,2,14,1
1058,2,14,1
3593,2,14,1
1097,1,14,1
1104,2,14,1
1145,2,10,1
1147,2,11,1
1170,1,10,1
1189,1,10,1
1202,1,10,0
1232,2,10,0
1247,2,10,1
1282,2,10,1
1330,1,14,1
1367,2,10,1
1368,2,11,1
1419,2,10,1
1528,1,14,1
1545,2,13,1
1565,1,11,1
1566,2,10,1
11868,2,12,0
9857,1,12,1
9862,1,10,1
10432,2,8,1
16105,2,10,0
610,1,11,1
3682,1,9,1
2382,2,9,1
2465,2,9,1
2493,1,9,1
2710,2,8,1
3854,2,9,1
3977,2,9,0
7907,1,10,1
9272,1,11,0
15319,2,10,1
4680,2,10,1
8287,2,14,1
8966,2,8,0
11637,1,11,1
11646,2,11,1
11703,1,11,1
11723,2,11,1
11726,2,14,1
11739,1,10,1
11764,2,12,0
11781,1,10,1
11798,1,10,0
11805,1,14,0
4631,1,14,1
11841,2,11,1
11855,1,11,1
11873,1,14,1
11889,1,13,1
11897,1,10,1
11913,2,14,0
11947,2,14,1
11954,2,11,1
11974,2,11,1
11976,1,10,1
5255,1,11,0
12014,1,11,0
12027,2,13,1
12070,1,12,1
12094,2,12,1
12104,1,11,1
12126,2,10,1
12129,2,14,1
5922,1,11,1
12158,2,11,1
12189,2,14,1
12243,1,10,0
15017,1,11,1
16164,2,10,0
16930,2,10,1
16948,1,10,0
693,2,11,1
896,2,13,1
8184,2,10,1
1018,1,11,1
1041,2,14,1
1060,1,10,0
1146,2,14,1
1156,1,10,1
1175,2,10,1
1181,1,14,1
1199,1,14,1
1212,1,14,1
1218,2,11,1
1227,2,10,1
1245,1,10,1
1278,2,10,1
1286,1,14,1
1295,2,10,1
1308,2,14,1
1358,1,10,1
1372,1,13,1
1388,1,11,1
1542,2,10,1
